MS SubClass,MS Zoning,Street,Lot Shape,Land Contour,Utilities,Lot Config,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Foundation,Heating,Central Air,Electrical,Functional,Garage Type,Garage Finish,Paved Drive,Sale Type,Sale Condition,Lot Frontage,Lot Area,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Garage Qual,Garage Cond,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice
85,RL,Pave,Reg,Lvl,AllPub,Inside,Mitchel,Norm,Norm,1Fam,SFoyer,Gable,CompShg,Plywood,Plywood,BrkFace,PConc,GasA,Y,SBrkr,Typ,Attchd,Fin,Y,WD ,Normal,0.09717144150499882,-0.1293265822593915,-0.2158351399420229,-0.776078802768527,-0.5067184252539721,0.18662860095928044,-0.3484033386467235,0.2360342019896275,-0.6870426580099918,-0.22959174111133185,-0.021933859434834096,0.7201648117927612,0.9356814928636435,1.0547500636488194,-0.19449210115871898,-0.2940229229794508,-1.2729487201080683,-0.29199741927593253,-1.2000001354088732,-0.3868003941713218,-0.7831853135907442,-0.10100493596546713,-0.9728303172831491,1.0840643982138038,-0.24939576609842934,-1.0247928895561034,-0.755202693152744,-2.240561731019079,-0.2072914450684739,0.7371054839109219,-1.5533857092936683,0.6185183669735254,-0.045623284910027845,0.3066990922580224,0.9544460534719066,0.15309288074344182,0.12724251596182745,0.8488849590448737,0.27369256675499926,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,0.2888543186505165,-0.6004639594284872,5.186108379813206
20,RL,Pave,IR1,Lvl,AllPub,Inside,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,None,PConc,GasA,Y,SBrkr,Mod,Attchd,RFn,P,WD ,Normal,-0.4089406204957121,3.0252655952921024,-0.2158351399420229,-0.776078802768527,0.39309065716671826,0.18662860095928044,0.4666814529550413,-0.5712423411944665,-0.6870426580099918,-2.920406946936136,-0.021933859434834096,0.16415581887343278,0.5331326024901172,1.469737640085845,-0.19449210115871898,-0.2940229229794508,-1.163694955665896,0.24607071906590974,-1.2000001354088732,1.3180466627571343,-0.7831853135907442,-0.10100493596546713,0.34883590643572754,1.0840643982138038,-0.24939576609842934,-1.0247928895561034,1.2346749066112308,0.17609421298456596,-0.2072914450684739,0.7371054839109219,-0.2816840808414617,2.1621800494542995,-0.045623284910027845,0.3066990922580224,0.926535590033923,0.15309288074344182,0.12724251596182745,4.719393214822277,0.6293962889020699,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,-0.4480574389864128,-0.6004639594284872,5.292256071356476
60,RL,Pave,IR1,Lvl,AllPub,Corner,Mitchel,Norm,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,None,PConc,GasA,Y,SBrkr,Typ,Attchd,Fin,Y,WD ,Normal,-0.08686930831344153,-0.23632429714133846,-0.2158351399420229,-0.776078802768527,1.2928997395874087,0.18662860095928044,-0.3484033386467235,-0.5712423411944665,-0.6870426580099918,-0.22959174111133185,-0.021933859434834096,-0.39185317404589554,-0.2719651782569356,0.19403509029795163,-0.19449210115871898,-0.2940229229794508,-0.851866502987196,-0.7619556666884276,0.8878860859379191,-1.1320329400142997,0.8884518912079308,-0.10100493596546713,-0.1339284028268561,1.0840643982138038,-0.24939576609842934,-1.0247928895561034,1.2346749066112308,0.17609421298456596,-0.2072914450684739,-0.7710782226945262,-0.2816840808414617,0.6185183669735254,-0.045623284910027845,0.3066990922580224,0.2706396992413097,0.15309288074344182,0.12724251596182745,-0.7420601522255925,1.311161756350622,-0.3588380041723937,-0.1031343162481333,3.994414179089151,-0.06303104887737992,-0.08942227838639759,-0.07960156016794817,-0.6004639594284872,5.195899652409234
85,RL,Pave,Reg,Lvl,AllPub,Inside,Mitchel,Norm,Norm,1Fam,SFoyer,Gable,CompShg,Wd Sdng,HdBoard,None,CBlock,GasA,Y,SBrkr,Typ,None,None,Y,WD ,Normal,-0.9150526824964231,-0.4347079606769056,-0.2158351399420229,-0.776078802768527,1.2928997395874087,-0.011782792658534495,-0.6360803239179347,-0.5712423411944665,-0.6870426580099918,-0.22959174111133185,-0.021933859434834096,0.7201648117927612,0.9356814928636435,0.7758959778948393,-0.19449210115871898,-0.2940229229794508,-1.2729487201080683,-0.5803292908768353,-1.2000001354088732,-0.9278596397833467,-0.7831853135907442,-0.10100493596546713,-1.3922812745112956,-0.8223263272937141,3.8301059273999014,-1.0247928895561034,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,-0.7710782226945262,-0.9175348950675649,-0.9251433155072492,-9.160313144327193e-15,-2.323818158763202,-2.1994363150202343,3.622917116223435e-15,0.0,0.27899417291813955,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,1.0257660762874456,-0.6004639594284872,5.139879086401237
20,RL,Pave,Reg,Lvl,AllPub,Inside,Mitchel,Norm,Norm,1Fam,1Story,Shed,CompShg,Plywood,Plywood,CBlock,CBlock,GasA,N,SBrkr,Typ,Attchd,Unf,Y,COD,Abnorml,2.489701189144723,2.227415493574524,-0.2158351399420229,-1.4849038938258163,-2.306336590095353,-0.34246844868822607,-1.11554196603662,0.5387629056836627,-0.6870426580099918,-0.22959174111133185,-0.021933859434834096,-0.39185317404589554,0.1305837121165908,0.8088314998342858,-0.19449210115871898,-0.2940229229794508,0.05858153403090603,0.7818685277101071,-1.2000001354088732,1.1444993575608244,-0.7831853135907442,-0.10100493596546713,0.2142950333625485,-0.8223263272937141,-0.24939576609842934,-1.0247928895561034,-0.755202693152744,0.17609421298456596,-0.2072914450684739,-0.7710782226945262,-0.2816840808414617,-0.9251433155072492,-0.690223017150481,-1.0085595332525896,-0.13406202060945172,0.15309288074344182,-4.225708246139734,0.4610426184864018,-0.1412951090832498,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,1.762677833924375,-0.6004639594284872,4.903089986991944
20,RL,Pave,Reg,Lvl,AllPub,Corner,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,ImStucc,None,CBlock,GasA,Y,SBrkr,Typ,Attchd,Unf,Y,WD ,Normal,0.28121219132343916,-0.23277039913814213,-0.2158351399420229,-0.776078802768527,1.2928997395874087,0.3519714289741262,-0.10867251758738092,-0.5712423411944665,-0.6870426580099918,-0.22959174111133185,-0.021933859434834096,1.2761738047120894,0.5331326024901172,0.22697061223739812,-0.19449210115871898,-0.2940229229794508,-0.6583962951208494,-0.5349226969239372,-1.2000001354088732,-0.8768163147256085,-0.7831853135907442,-0.10100493596546713,-1.3527104294897723,-0.8223263272937141,-0.24939576609842934,-1.0247928895561034,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,-0.7710782226945262,-0.9175348950675649,-0.9251433155072492,0.15581413141511377,-1.0085595332525896,-0.9713759237489581,0.15309288074344182,0.12724251596182745,0.5876850154034539,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,-0.07960156016794817,-0.6004639594284872,5.095169351431755
20,RL,Pave,IR1,Lvl,AllPub,Inside,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,CBlock,GasA,Y,SBrkr,Typ,Attchd,Fin,Y,WD ,Normal,-0.2248998706772718,0.18747803973982508,-0.2158351399420229,-0.776078802768527,1.2928997395874087,0.38503999457709537,-0.0607263533755124,-0.5712423411944665,-0.6870426580099918,-0.22959174111133185,-0.021933859434834096,-0.39185317404589554,0.5331326024901172,0.33675568536888634,-0.19449210115871898,-0.2940229229794508,-0.7722022997481122,-0.5349226969239372,-1.2000001354088732,-0.8768163147256085,-0.7831853135907442,-0.10100493596546713,-1.3527104294897723,1.0840643982138038,-0.24939576609842934,-1.0247928895561034,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,-0.7710782226945262,-1.5533857092936683,-0.9251433155072492,0.1961016146801421,-1.0085595332525896,-0.9713759237489581,0.15309288074344182,0.12724251596182745,1.8699392841886058,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,-0.4480574389864128,-0.6004639594284872,5.143014800254095
20,RL,Pave,Reg,Lvl,AllPub,Inside,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,PConc,GasA,Y,SBrkr,Typ,None,None,Y,Oth,Abnorml,-0.31692024558649196,0.07159557984988728,-0.2158351399420229,-0.776078802768527,-0.5067184252539721,0.6495885194008486,0.37078912453130425,-0.5712423411944665,-0.6870426580099918,-0.22959174111133185,-0.021933859434834096,0.16415581887343278,0.1305837121165908,-0.5063936762809433,-0.19449210115871898,-0.2940229229794508,0.46145479041141624,-0.1762106046960424,-1.2000001354088732,-0.47357404676947673,-0.7831853135907442,-0.10100493596546713,-1.0401007538197387,-0.8223263272937141,-0.24939576609842934,-1.0247928895561034,-0.755202693152744,0.17609421298456596,-0.2072914450684739,-0.7710782226945262,-0.9175348950675649,-0.9251433155072492,-9.160313144327193e-15,-2.323818158763202,-2.1994363150202343,3.622917116223435e-15,0.0,-0.7420601522255925,-0.2895049933111959,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,1.0257660762874456,-0.6004639594284872,4.970811610872518
20,RL,Pave,IR1,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,CBlock,GasA,Y,SBrkr,Typ,Attchd,RFn,Y,WD ,Normal,0.24489481669260035,0.11157693238584611,-0.2158351399420229,-0.06725371171123777,-0.5067184252539721,-0.5739484079090101,-1.4511651155196994,-0.4142719022420038,-0.6870426580099918,-0.22959174111133185,-0.021933859434834096,-0.39185317404589554,0.1305837121165908,0.055705898152276445,0.9517581467455727,2.893237891362175,-0.8837321842828296,0.286936653623518,-0.156057024735477,0.3405669879014476,-0.7831853135907442,-0.10100493596546713,-0.4089457757264427,1.0840643982138038,-0.24939576609842934,0.7840282950218381,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,-0.7710782226945262,-0.9175348950675649,-0.9251433155072492,-0.9722354000056792,0.3066990922580224,-0.09684806935880698,0.15309288074344182,0.12724251596182745,1.474181793822818,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,-0.4480574389864128,-1.3601182777036243,5.175801632848279
20,RL,Pave,IR1,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,CBlock,GasA,Y,SBrkr,Typ,Attchd,Unf,Y,WD ,Normal,0.6953038784149299,0.04887601761516782,-0.2158351399420229,-0.06725371171123777,0.39309065716671826,-0.5078112767030718,-1.3552727870959624,0.7966429125341372,-0.6870426580099918,2.4612234647134725,-0.021933859434834096,-0.39185317404589554,-0.2719651782569356,0.7253948442543547,-0.19449210115871898,-0.2940229229794508,-0.7380604983599333,-0.09901939497611567,-1.2000001354088732,-0.3459657341251312,-0.7831853135907442,-0.10100493596546713,-0.9411736412659304,1.0840643982138038,-0.24939576609842934,-1.0247928895561034,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,0.7371054839109219,-0.9175348950675649,2.1621800494542995,-0.8916604334756226,-1.0085595332525896,-0.7434404723387591,0.15309288074344182,0.12724251596182745,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,4.707708946211669,-0.06303104887737992,-0.08942227838639759,0.6573101974689811,-1.3601182777036243,5.19728055812562
20,RL,Pave,IR1,Low,AllPub,CulDSac,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,CBlock,GasA,Y,SBrkr,Min1,Attchd,Unf,Y,WD ,Abnorml,0.24489481669260035,3.7107871351229393,7.840177089741129,-0.06725371171123777,0.39309065716671826,-0.4747427111001027,-1.3073266228840938,4.485448227917011,-0.6870426580099918,-0.22959174111133185,-0.021933859434834096,1.2761738047120894,0.5331326024901172,1.4653462371605854,-0.19449210115871898,-0.2940229229794508,0.08134273495635859,1.4834004042823825,0.8878860859379191,0.5881271144314779,-0.7831853135907442,-0.10100493596546713,-0.21702717737205493,1.0840643982138038,-0.24939576609842934,-1.0247928895561034,1.2346749066112308,-2.240561731019079,-0.2072914450684739,2.24528919051637,-1.5533857092936683,2.1621800494542995,-0.8513729502105943,0.3066990922580224,0.3590228334615909,0.15309288074344182,0.12724251596182745,-0.7420601522255925,2.096674142758736,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,1.3942219551059103,-1.3601182777036243,5.401400540781544
20,RL,Pave,Reg,Lvl,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Typ,Attchd,Fin,Y,WD ,Normal,0.9253548156879804,0.2004243824657546,-0.2158351399420229,0.6415713793460515,0.39309065716671826,-0.0779199238644728,-0.7319726523416716,1.8617994625687055,-0.6870426580099918,2.4612234647134725,-0.021933859434834096,0.16415581887343278,-1.0770629590039884,-0.9718823863584536,-0.19449210115871898,-0.2940229229794508,2.9401495711931993,1.8148685401385385,-0.156057024735477,1.7646757570123435,-0.7831853135907442,-0.10100493596546713,0.695080800374056,-0.8223263272937141,-0.24939576609842934,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,-0.7710782226945262,0.9900175476107448,0.6185183669735254,-0.3679231510302544,0.3066990922580224,0.15434610158304493,0.15309288074344182,0.12724251596182745,-0.7420601522255925,1.459371640578568,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,-1.184969196623342,-1.3601182777036243,5.283527364861694
60,RL,Pave,IR1,Lvl,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,PConc,GasA,Y,SBrkr,Typ,BuiltIn,Fin,Y,WD ,Normal,0.19872545885976872,0.36276136625461597,-0.2158351399420229,0.6415713793460515,-0.5067184252539721,0.8479999130186635,0.6105199455906468,1.0264924838573861,-0.6870426580099918,-0.22959174111133185,-0.021933859434834096,-0.39185317404589554,-1.0770629590039884,-0.9718823863584536,-0.19449210115871898,-0.2940229229794508,0.9212310491055578,-0.19891390167249146,-0.156057024735477,-0.42508288796462546,2.11883290647176,-0.10100493596546713,1.4568195670383786,-0.8223263272937141,-0.24939576609842934,0.7840282950218381,1.2346749066112308,1.3844221849863885,-0.2072914450684739,0.7371054839109219,0.9900175476107448,0.6185183669735254,0.7601263803905386,0.3066990922580224,0.7869832728440053,0.15309288074344182,0.12724251596182745,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,1.762677833924375,-1.3601182777036243,5.346352974450639
60,RL,Pave,IR2,Lvl,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,PConc,GasA,Y,SBrkr,Typ,Attchd,Fin,Y,WD ,Normal,0.19872545885976872,0.3672037387586114,-0.2158351399420229,-0.06725371171123777,-0.5067184252539721,0.7818627818127252,0.5146276171669099,-0.5712423411944665,-0.6870426580099918,-0.22959174111133185,-0.021933859434834096,-0.39185317404589554,-1.0770629590039884,-0.9718823863584536,-0.19449210115871898,-0.2940229229794508,0.5047010721697761,-0.6143842363415088,-0.156057024735477,-0.9661421335766504,1.2946877482400112,-0.10100493596546713,0.3389431951803467,-0.8223263272937141,-0.24939576609842934,0.7840282950218381,1.2346749066112308,0.17609421298456596,-0.2072914450684739,-0.7710782226945262,0.35416673338464155,0.6185183669735254,0.6795514138604819,0.3066990922580224,-0.23174864264239411,0.15309288074344182,0.12724251596182745,-0.7420601522255925,0.5404703583653022,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,-1.5534250754418066,-1.3601182777036243,5.230448921378274
60,RL,Pave,IR2,Lvl,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,PConc,GasA,Y,SBrkr,Typ,Attchd,Fin,Y,WD ,Normal,0.19872545885976872,0.36593448947175555,-0.2158351399420229,-0.06725371171123777,-0.5067184252539721,0.7818627818127252,0.5625737813787783,-0.5712423411944665,-0.6870426580099918,-0.22959174111133185,-0.021933859434834096,-0.39185317404589554,0.5331326024901172,0.3279728795183673,-0.19449210115871898,-0.2940229229794508,-1.047612830946088,-0.8187139091295502,-0.156057024735477,-1.1958370963364724,1.1009085750580416,-0.10100493596546713,-0.0033446142558293834,-0.8223263272937141,-0.24939576609842934,0.7840282950218381,1.2346749066112308,0.17609421298456596,-0.2072914450684739,-0.7710782226945262,-0.2816840808414617,0.6185183669735254,0.6795514138604819,0.3066990922580224,-0.29687305733102237,0.15309288074344182,0.12724251596182745,1.7512120370788695,-0.05236917854648215,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,0.2888543186505165,-1.3601182777036243,5.273001272063738
60,RL,Pave,IR1,Lvl,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,PConc,GasA,Y,SBrkr,Typ,BuiltIn,Fin,Y,WD ,Normal,-0.7310119326779827,-0.04631767889901985,-0.2158351399420229,-0.06725371171123777,-0.5067184252539721,0.8149313474156944,0.5625737813787783,-0.5712423411944665,-0.6870426580099918,-0.22959174111133185,-0.021933859434834096,-0.39185317404589554,-1.0770629590039884,-0.9718823863584536,-0.19449210115871898,-0.2940229229794508,0.5957458758715862,-0.5235710484357127,-0.156057024735477,-0.864055483461174,1.4464425224186617,-0.10100493596546713,0.5466901315433438,-0.8223263272937141,-0.24939576609842934,0.7840282950218381,1.2346749066112308,0.17609421298456596,-0.2072914450684739,-0.7710782226945262,0.35416673338464155,0.6185183669735254,0.7198388971255103,0.3066990922580224,-0.1387137645157823,0.15309288074344182,0.12724251596182745,1.5216726926667126,1.0147419878947297,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,-0.4480574389864128,-1.3601182777036243,5.305351369446623
60,RL,Pave,IR1,HLS,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Typ,Attchd,RFn,Y,New,Partial,2.9498030636908243,1.1715270118391545,-0.2158351399420229,0.6415713793460515,-0.5067184252539721,1.1125484378424169,1.0420354234974636,1.9851333788884977,1.0364462015527445,-0.22959174111133185,-0.021933859434834096,0.16415581887343278,0.9356814928636435,-0.846727402988557,-0.19449210115871898,-0.2940229229794508,1.7656716034398474,0.7727872089195275,0.8878860859379191,0.5932314469372517,1.7149317382731977,-0.10100493596546713,1.9039701157815914,1.0840643982138038,-0.24939576609842934,0.7840282950218381,1.2346749066112308,1.3844221849863885,-0.2072914450684739,0.7371054839109219,1.6258683618368481,0.6185183669735254,1.1227137297757934,0.3066990922580224,0.47996817502618633,0.15309288074344182,0.12724251596182745,1.1496606517228722,1.2518778026594435,-0.3588380041723937,6.580230063686192,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,-1.184969196623342,-1.3601182777036243,5.505149978319906
20,RL,Pave,IR1,HLS,AllPub,CulDSac,Gilbert,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Typ,Attchd,RFn,Y,New,Partial,-0.9150526824964231,0.5979532591090023,-0.2158351399420229,0.6415713793460515,-0.5067184252539721,1.1456170034453859,1.0420354234974636,-0.41987798934744885,1.0364462015527445,-0.22959174111133185,-0.021933859434834096,-0.39185317404589554,-1.0770629590039884,-0.9718823863584536,-0.19449210115871898,-0.2940229229794508,2.528171834442508,1.4039388648648108,0.8878860859379191,1.3027336652398127,-0.7831853135907442,-0.10100493596546713,0.3369646529292706,-0.8223263272937141,-0.24939576609842934,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,0.7371054839109219,0.35416673338464155,0.6185183669735254,1.1227137297757934,1.6219577177686344,1.0102669803478737,0.15309288074344182,0.12724251596182745,0.3977214200278758,0.1847666362182316,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,0.6573101974689811,-1.3601182777036243,5.380211241711606
60,RL,Pave,IR1,HLS,AllPub,CulDSac,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Typ,Attchd,Fin,Y,WD ,Normal,-0.9150526824964231,0.3782462075542572,-0.2158351399420229,1.3503964704033409,-0.5067184252539721,1.1125484378424169,0.994089259285595,0.6396724735816745,1.0364462015527445,-0.22959174111133185,-0.021933859434834096,-0.39185317404589554,-1.0770629590039884,-0.9718823863584536,-0.19449210115871898,-0.2940229229794508,1.1716042592855358,0.05082236506844799,0.8878860859379191,-0.2183574214807857,1.5281566315917814,-0.10100493596546713,1.1165102998532785,-0.8223263272937141,-0.24939576609842934,0.7840282950218381,1.2346749066112308,1.3844221849863885,-0.2072914450684739,0.7371054839109219,0.35416673338464155,0.6185183669735254,1.0824262465107652,0.3066990922580224,0.25203272361598733,0.15309288074344182,0.12724251596182745,-0.7420601522255925,1.0592049531631136,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,-1.9218809542602713,-1.3601182777036243,5.3979400086720375
