,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Street_Pave,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Gr Liv Area,Garage Cars,Overall Qual,Year Built,Mas Vnr Area,SalePrice
2465,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.42797759647877404,0.3066990922580224,-0.06725371171123777,1.1125484378424169,-0.5712423411944665,5.302817775635442
2466,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.1509816813281113,0.3066990922580224,0.6415713793460515,1.1456170034453859,-0.5712423411944665,5.294466226161593
2467,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,-0.47028058550980373,0.3066990922580224,-0.06725371171123777,1.1456170034453859,-0.1900284180241999,5.267171728403014
2468,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.4623664165054991,0.3066990922580224,0.6415713793460515,1.1125484378424169,-0.5712423411944665,5.2455126678141495
2469,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.3931174377178334,0.3066990922580224,0.6415713793460515,1.1456170034453859,-0.5712423411944665,5.273579945676206
2470,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.7077056556389433,-2.323818158763202,-0.06725371171123777,1.1125484378424169,-0.5712423411944665,5.144574207609616
2471,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.1972417548612933,0.3066990922580224,0.6415713793460515,1.1125484378424169,0.09027593724805497,5.271376871894074
2473,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.7096841978900195,0.3066990922580224,-0.06725371171123777,1.1125484378424169,-0.5712423411944665,5.153814864344529
2474,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.6760489796217246,0.3066990922580224,-0.06725371171123777,1.0794798722394476,-0.5712423411944665,5.198657086954422
2476,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.16878856158779676,0.3066990922580224,0.6415713793460515,1.1125484378424169,-0.03305797907173717,5.266936911159173
2478,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.2044023221071677,0.3066990922580224,-0.06725371171123777,0.6826570850038177,-0.5712423411944665,5.245265839457462
2479,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.4576557302449165,0.3066990922580224,-0.06725371171123777,0.6826570850038177,-0.5712423411944665,5.395326393069351
2480,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.20119883936344563,0.3066990922580224,-0.06725371171123777,0.6165199537978795,-0.5712423411944665,5.235528446907549
2482,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.3555251349473863,0.3066990922580224,-0.06725371171123777,0.7487942162097561,-0.5712423411944665,5.176091259055681
2485,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-1.0124011623046723,0.3066990922580224,-0.776078802768527,-0.3093998830852569,-0.28533189881676657,5.112269768417271
2486,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.451720103491688,0.3066990922580224,-0.776078802768527,-0.27633131748228773,1.312402926235086,5.096910013008056
2487,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.30530797691205197,0.3066990922580224,-0.06725371171123777,0.18662860095928044,-0.5712423411944665,5.077367905284157
2488,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.571186240314688,0.3066990922580224,-0.776078802768527,-0.3093998830852569,-0.5712423411944665,5.158362492095249
2489,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.5692076980636118,0.3066990922580224,-0.06725371171123777,0.18662860095928044,-0.313362334343992,5.17897694729317
2490,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.020315331308977,-1.0085595332525896,-0.776078802768527,-0.21019418627634942,-0.5712423411944665,5.1003705451175625
2491,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-1.1687060001396892,-1.0085595332525896,-0.776078802768527,-0.11098848946744196,-0.06669450170440776,5.064457989226918
2492,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.1370493241224706,0.3066990922580224,-0.776078802768527,-0.27633131748228773,-0.5712423411944665,5.125481265700594
2493,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.9411736412659304,-1.0085595332525896,-0.776078802768527,-0.21019418627634942,-0.5712423411944665,5.082336487091058
2494,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-1.117263901611709,-1.0085595332525896,-0.776078802768527,-0.21019418627634942,0.06785158882627457,5.136720567156407
2495,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.1627703733864607,-2.323818158763202,-0.776078802768527,-0.2432627518793186,-0.5712423411944665,5.093421685162235
2496,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.521722684037784,-1.0085595332525896,-0.776078802768527,-0.34246844868822607,-0.5712423411944665,5.1303337684950066
2498,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2.268021889979605,0.3066990922580224,0.6415713793460515,0.08742290415037297,0.2416402890950726,5.414973347970818
2499,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1.814935714483164,0.3066990922580224,1.3503964704033409,0.6495885194008486,1.020886396751941,5.414973347970818
2500,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2.6241594951733145,1.6219577177686344,1.3503964704033409,0.6826570850038177,3.3081699357735412,5.523746466811565
2501,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2.018725566344009,1.6219577177686344,1.3503964704033409,0.715725650606787,-0.5712423411944665,5.491361693834273
2502,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1.5735535598518722,0.3066990922580224,0.6415713793460515,0.6826570850038177,-0.5712423411944665,5.4281347940287885
2503,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.2459517093797671,1.6219577177686344,1.3503964704033409,0.7487942162097561,-0.5712423411944665,5.418301291319746
2504,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.7057271133878671,0.3066990922580224,0.6415713793460515,1.0794798722394476,-0.5712423411944665,5.246498580795801
2505,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.4999587192759462,0.3066990922580224,1.3503964704033409,1.1125484378424169,-0.5712423411944665,5.294466226161593
2506,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.5929502050765258,0.3066990922580224,0.6415713793460515,1.1125484378424169,-0.5712423411944665,5.17897694729317
2508,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.5474437333017741,0.3066990922580224,0.6415713793460515,1.1125484378424169,-0.5712423411944665,5.175801632848279
2509,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.5929502050765258,0.3066990922580224,0.6415713793460515,1.1125484378424169,-0.5712423411944665,5.158820672273573
2510,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.048097484272150846,0.3066990922580224,-0.06725371171123777,0.947205609827571,2.3046803438988683,5.220108088040055
2511,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.09435755780533286,0.3066990922580224,0.6415713793460515,0.9141370442246018,0.6508846477925647,5.264581729238078
2513,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.8303752752056653,0.3066990922580224,0.6415713793460515,1.0464113066364784,-0.5712423411944665,5.143014800254095
2515,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.135153343319502,0.3066990922580224,1.3503964704033409,0.9802741754305402,-0.5712423411944665,5.344392273685111
2516,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.011258783260134034,0.3066990922580224,1.3503964704033409,0.7818627818127252,-0.5712423411944665,5.431363764158987
2518,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.5237012262888602,0.3066990922580224,1.3503964704033409,0.2858342977681879,-0.5712423411944665,5.330413773349191
2520,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.5415081065485456,0.3066990922580224,1.3503964704033409,0.2858342977681879,-0.5712423411944665,5.278753600952829
2521,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.5415081065485456,0.3066990922580224,1.3503964704033409,0.21969716656224958,-0.5712423411944665,5.230448921378274
2523,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.6068000008340589,0.3066990922580224,-0.776078802768527,0.02128577294443466,0.2360342019896275,5.165837624690128
2524,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.8316002156983112,0.3066990922580224,0.6415713793460515,-0.11098848946744196,0.23042811488418238,5.230448921378274
2525,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1.2985361869522856,0.3066990922580224,0.6415713793460515,-0.11098848946744196,-0.5712423411944665,5.419129307741976
2526,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.16558507884407472,0.3066990922580224,-0.06725371171123777,-0.11098848946744196,1.7833142430924742,5.255031163345551
2527,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2.2838502279882147,0.3066990922580224,-0.06725371171123777,-0.11098848946744196,0.6620968220034549,5.3979400086720375
2528,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.5743897230584101,0.3066990922580224,-0.06725371171123777,0.02128577294443466,1.0433107451737216,5.217878578027433
2529,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.32782554343232007,0.3066990922580224,0.6415713793460515,-0.1440570550704111,0.9087646546430391,5.216165902285993
2530,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.6641777261152677,0.3066990922580224,0.6415713793460515,-0.0779199238644728,0.37058029252030983,5.146128035678238
2531,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.0282295003132815,-1.0085595332525896,-0.776078802768527,-0.1440570550704111,-0.5712423411944665,5.131939295210424
2533,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.5348188780368869,0.3066990922580224,-0.776078802768527,-0.11098848946744196,1.1105837904390627,5.190331698170292
2536,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.190469964901527,-1.0085595332525896,-0.776078802768527,-0.11098848946744196,-0.5712423411944665,5.146128035678238
2537,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.887753000486874,-1.0085595332525896,-0.776078802768527,-0.17712562067338028,-0.5712423411944665,5.0948203803548
2538,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.7096841978900195,-1.0085595332525896,-0.776078802768527,-0.1440570550704111,0.2136098535678471,5.198657086954422
2539,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.5929502050765258,0.3066990922580224,-0.776078802768527,-0.21019418627634942,0.3593681183094196,5.164352855784437
2540,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.9760338000268711,0.3066990922580224,-0.06725371171123777,-0.011782792658534495,0.841491609377698,5.278753600952829
2541,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.8897315427379502,-1.0085595332525896,-0.776078802768527,-0.34246844868822607,-0.5712423411944665,5.135132651376775
2543,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.4200634274744694,0.3066990922580224,-0.776078802768527,-0.40860557989416435,0.11270028566983535,5.161368002234975
2544,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.1292177165662735,-1.0085595332525896,-0.06725371171123777,-0.21019418627634942,-0.5712423411944665,5.269279389771898
2545,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.4920445502716415,-1.0085595332525896,-0.06725371171123777,-0.2432627518793186,1.8113446786196998,5.204119982655925
2546,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.02313003676659101,0.3066990922580224,-0.06725371171123777,-0.2432627518793186,0.05663941461538438,5.222716471147583
2547,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.11810006481824681,0.3066990922580224,-0.776078802768527,-0.2432627518793186,-0.5712423411944665,5.19728055812562
2548,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.8006971414395229,-1.0085595332525896,-0.06725371171123777,-0.4416741454971335,0.017396804877268697,5.146128035678238
2549,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.8837959159847217,0.3066990922580224,-0.776078802768527,-0.4416741454971335,-0.09472493723163325,5.176091259055681
2550,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.49798017702487,-1.0085595332525896,-0.776078802768527,-0.3755370142911952,-0.07790667591529796,5.1804126328383235
2552,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.9728303172831491,-1.0085595332525896,-0.776078802768527,-0.5739484079090101,-0.5712423411944665,5.136720567156407
2556,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-1.4892298448140275,0.3066990922580224,-1.4849038938258163,-1.4998682447921465,0.03421506619360399,4.902546779313991
2557,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.4900660080205654,0.3066990922580224,-0.776078802768527,-2.0951024256455915,-0.5712423411944665,5.103803720955957
2558,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.13194986057577995,0.3066990922580224,-0.776078802768527,-0.34246844868822607,-0.5712423411944665,5.20682587603185
2559,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.2459517093797671,-1.0085595332525896,-0.776078802768527,-0.6400855391149485,0.2696707246222981,5.165837624690128
2560,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,-0.5612935290593072,-1.0085595332525896,-0.776078802768527,-0.6731541047179176,0.2360342019896275,5.1303337684950066
2561,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1.2589653419307623,0.3066990922580224,-0.776078802768527,-0.6731541047179176,-0.32457450855488224,5.139564266175849
2562,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.15493876583026361,-1.0085595332525896,-0.06725371171123777,-1.003839760747609,-0.5712423411944665,5.123851640967086
2565,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.1668100193367206,0.3066990922580224,-0.776078802768527,-0.1440570550704111,-0.5712423411944665,5.075546961392531
2566,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.5019372615270223,0.3066990922580224,-0.06725371171123777,-0.2432627518793186,-0.5712423411944665,5.235528446907549
2569,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.7354052471540096,-1.0085595332525896,-0.776078802768527,-0.5739484079090101,-0.5712423411944665,5.071882007306125
2570,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3.190022578981097,0.3066990922580224,1.3503964704033409,-1.7644167696158997,-0.5712423411944665,5.371067862271736
2572,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.6127356275872875,0.3066990922580224,-0.776078802768527,-0.3093998830852569,0.10148811145894515,5.122215878272827
2573,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.7037485711367909,-1.0085595332525896,-0.776078802768527,-0.40860557989416435,0.14633680830250592,5.155336037465061
2574,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.26846927590003516,-1.0085595332525896,-0.776078802768527,-0.4747427111001027,-0.5712423411944665,5.12057393120585
2575,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.23087697312958808,-1.0085595332525896,-0.06725371171123777,-0.3755370142911952,0.4098229022584255,5.162116141062368
2576,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.3238684589301677,0.3066990922580224,-0.06725371171123777,-0.4416741454971335,2.971804709446835,5.209515014542631
2577,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.2565980223935782,-1.0085595332525896,-0.776078802768527,-0.5078112767030718,0.9536133514865999,5.1702617153949575
2578,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.8066327681927514,-1.0085595332525896,-0.776078802768527,-0.4747427111001027,-0.5712423411944665,5.14921911265538
2580,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.521722684037784,-1.0085595332525896,-0.776078802768527,-0.4747427111001027,-0.2124527664459803,5.12856080655932
2583,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.24670531113819738,0.3066990922580224,-0.06725371171123777,-0.5739484079090101,-0.5712423411944665,5.146128035678238
2584,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.9728303172831491,-1.0085595332525896,-0.776078802768527,-0.6400855391149485,-0.5712423411944665,5.144574207609616
2585,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.14900313907703513,0.3066990922580224,-0.06725371171123777,-0.6731541047179176,2.3551351278478743,5.190331698170292
2586,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.7017700288857147,0.3066990922580224,-0.776078802768527,-0.5078112767030718,-0.5712423411944665,5.103803720955957
2588,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.8778602892314933,-1.0085595332525896,-0.776078802768527,-0.540879842306041,-0.5712423411944665,5.096910013008056
2589,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.2181695564165933,-1.0085595332525896,-0.776078802768527,-0.6731541047179176,-0.5712423411944665,5.152288344383057
2591,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.22889843087851192,0.3066990922580224,-0.776078802768527,-0.5078112767030718,-0.5712423411944665,5.201397124320452
2592,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2.2561506364731483,1.6219577177686344,-0.776078802768527,-1.5329368103951155,-0.5712423411944665,5.2552725051033065
2596,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.3190752112214774,-1.0085595332525896,-0.776078802768527,-0.5739484079090101,-0.5712423411944665,5.068185861746161
2597,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.8442250709631984,-1.0085595332525896,-0.776078802768527,-1.6652110728069922,-0.5712423411944665,5.035349676522988
2598,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.5525431968484646,0.3066990922580224,-2.1937289848831054,-1.400662547983239,-0.5712423411944665,4.832508912706237
2599,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.5426504855930838,-1.0085595332525896,-1.4849038938258163,-2.3596509504693444,-0.5712423411944665,4.939019776448666
2600,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.7314481626518572,0.3066990922580224,-0.776078802768527,-1.6982796384099614,-0.5712423411944665,5.079181246047625
2602,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.5150334555261252,0.3066990922580224,-1.4849038938258163,-2.028965294439653,-0.5712423411944665,4.903089986991944
2605,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.06665796629026659,0.3066990922580224,-0.776078802768527,-1.169182588762455,-0.5712423411944665,5.230448921378274
2606,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.34761096594308166,0.3066990922580224,-0.06725371171123777,-0.21019418627634942,-0.005027543544511691,5.204119982655925
2607,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.8185040216992083,0.3066990922580224,-0.776078802768527,-0.17712562067338028,5.29833085820655,5.203984244420126
2608,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.6997914866346386,-1.0085595332525896,-0.06725371171123777,-0.27633131748228773,1.5534646717692253,5.217483944213907
2610,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.5791004093189926,-1.0085595332525896,-0.06725371171123777,-0.3093998830852569,0.3313376827821941,5.1673173347481764
2611,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.1627703733864607,-1.0085595332525896,-0.776078802768527,-0.2432627518793186,-0.5712423411944665,5.060697840353612
2615,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.5407545047901153,0.3066990922580224,-0.06725371171123777,-0.34246844868822607,0.0117907177718236,5.26245108973043
2616,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.05478671278380961,0.3066990922580224,0.6415713793460515,-0.40860557989416435,-0.24608928907865088,5.19728055812562
2617,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1.876270524266525,0.3066990922580224,0.6415713793460515,-0.3093998830852569,-0.5712423411944665,5.443262987458695
2618,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.1984666953539392,-1.0085595332525896,-0.776078802768527,-0.4747427111001027,-0.5712423411944665,5.317018101048111
2619,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.042161857518922354,-1.0085595332525896,-1.4849038938258163,-0.7062226703208867,-0.5712423411944665,5.168792020314182
2620,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.6087785430851351,-2.323818158763202,-1.4849038938258163,-0.7392912359238559,-0.5712423411944665,5.1303337684950066
2621,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.9095169652487118,0.3066990922580224,-0.776078802768527,-0.7062226703208867,-0.5712423411944665,5.039414119176137
2623,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.9095169652487118,-1.0085595332525896,-0.776078802768527,-0.40860557989416435,-0.5712423411944665,5.126131407261984
2624,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.9095169652487118,0.3066990922580224,-2.1937289848831054,-0.7062226703208867,-0.5712423411944665,4.910624404889202
2625,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.9095169652487118,0.3066990922580224,-2.1937289848831054,-0.7392912359238559,1.3348272746568666,4.942008053022313
2626,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.9095169652487118,0.3066990922580224,-2.1937289848831054,-0.7062226703208867,-0.5712423411944665,4.970811610872518
2628,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.691877317630334,-1.0085595332525896,-0.776078802768527,-0.40860557989416435,-0.5712423411944665,5.14921911265538
2629,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.691877317630334,-1.0085595332525896,-0.776078802768527,-0.34246844868822607,-0.5712423411944665,5.164352855784437
2630,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.3001259519172538,0.3066990922580224,-0.06725371171123777,-0.17712562067338028,0.9199768288539293,5.190331698170292
2631,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.9906371975428345,-1.0085595332525896,-0.776078802768527,-0.3093998830852569,-0.5712423411944665,5.128722284338426
2632,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.899624253993331,0.3066990922580224,0.6415713793460515,-0.3093998830852569,-0.5712423411944665,5.079181246047625
